Chart Title: ,Avg Percentage CPU for AFAS Next Production V1 in West Europe region  by VMName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mon, 03 Feb 2025 00:00:00 GMT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sun, 09 Feb 2025 23:59:00 GMT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grain: 5 Minutes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aggregation type: Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grouping: VMName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filters: None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chart type: Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Clstr004-SS_4,Clstr004-SS_2,Clstr004-SS_1,Clstr004-SS_0,Clstr003-SS_1,Clstr003-SS_4,Clstr004-SS_3,Clstr003-SS_3,Clstr003-SS_2,Clstr003-SS_0,Dbg002-SS_0,Clstr008-SS_1,Clstr008-SS_0,Clstr008-SS_2,Clstr008-SS_4,Clstr008-SS_3,Clstr009-SS_5,Clstr009-SS_6,Clstr009-SS_8,Clstr009-SS_7,Clstr009-SS_9,Clstr009-SS_1,Clstr009-SS_3,Clstr009-SS_4,Clstr009-SS_2,Clstr009-SS_0,proxy001L-SS_6,proxy001L-SS_7,proxy001L-SS_5,proxy001L-SS_8
2/3/2025 7:50,38.169,41.927,39.322,39.942,31.085,32.93,39.374,32.661,32.261,34.313,10.92,0.479,0.759,9.92875,0.467,0.547,4.363,5.796,5.57625,5.602,5.035,5.064,3.427,6.01,10.036,4.313,5.393,4.583,4.37,4.548
2/3/2025 7:55,40.672,45.335,38.318,37.85,31.433,31.387,38.392,30.606,29.391,31.083,6.446,7.814,7.851,0.504,7.888,7.815,7.6,6.936,6.63,4.33,5.136,7.81,5.513,6.04,9.782,6.903,4.092,3.425,3.782,2.998
2/3/2025 8:00,43.342,47.679,42.516,42.869,34.718,32.522,41.012,30.551,33.069,32.61,10.234,0.449,0.755,0.48,0.483,0.533,9.299,8.696,7.016,8.514,7.161,8.216,10.5,9.046,11.876,9.485,3.991,4.612,4.529,4.542
2/3/2025 8:05,39.681,42.395,40.09,43.885,32.744,33.304,41.574,38.588,30.105,35.263,5.025,0.7,0.822,3.765833333,0.531,0.511,6.156,4.672,7.512,7.435,6.227,6.052,6.134,4.575,9.638,5.88,3.836,3.8,3.919,3.693
2/3/2025 8:10,40.405,43.701,39.243,38.3,35.706,30.508,37.868,31.831,31.371,29.169,5.562,4.232,4.804,0.52,4.388,4.457,9.491,8.95,8.993,6.151,8.901,9.751,5.654,10.458,6.946,11.019,5.08,5.405,4.599,4.927
2/3/2025 8:15,40.527,43.766,40.631,40.934,32.471,32.274,38.824,32.419,30.914,30.621,4.577,0.522,0.976,0.523,0.486,0.487,6.511,3.17,5.007,5.496,5.317,5.11,7.64,5.581,6.474,4.316,3.404,3.973,4.22,3.856
2/3/2025 8:20,38.767,43.411,40.082,39.929,30.904,34.943,39.611,34.246,30.54,31.104,6.188,0.482,0.952,7.922,0.477,0.529,2.333,5.025,4.315,5.468,3.419,4.639,3.807,3.633,5.921,3.281,5.381,5.668,5.785,5.616
2/3/2025 8:25,39.745,43.949,38.729,38.289,30.275,31.012,37.794,29.864,28.891,30.868,6.251,8.041,8.528,0.559,7.96,7.934,8.738,6.07,9.692,5.584,6.953,8.295,7.475,6.666,6.681,7.728,4.851,3.905,3.899,4.058
2/3/2025 8:30,38.341,41.851,38.58,39.511,31.838,30.379,38.602,30.958,31.404,30.57,6.603,0.456,0.907,0.498,0.482,0.531,6.224,6.37,4.822,8.495,4.381,7.783,9.023,5.197,7.423,8.77,5.132,5.057,4.306,4.512
2/3/2025 8:35,39.047,42.01,40.258,42.561,30.32,32.243,42.629,31.911,28.517,31.304,7.576,0.533,0.883,4.569,0.496,0.489,5.608,5.14,4.638,8.079,3.74,4.402,5.771,7.332,7.97,4.978,4.115,3.797,3.437,3.838
2/3/2025 8:40,42.404,45.881,41.264,39.842,34.931,30.885,39.641,30.007,31.12,29.59,5.305,4.485,4.971,0.656,4.482,4.412,8.628,10.107,9.878,4.513,8.863,9.544,5.857,8.171,7.149,9.309,4.136,4.403333333,4.316,4.371
2/3/2025 8:45,42.008,43.029,40.214,40.859,33.204,30.954,39.996,30.867,29.925,30.009,4.328,0.505,0.821,0.496,0.733,0.509,6.338,7.629,5.663,6.784,5.902,6.403,7.851,6.285,6.881,8.436,6.414,5.496,5.249,5.238
2/3/2025 8:50,40.776,42.867,42.012,42.367,31.556,32.42,40.815,36.632,30.289,31.902,4.168,0.472,0.766,7.678,0.511,0.522,7.68,5.68,5.749,8.441,6.883,6.475,6.542,7.396,8.425,7.968,5.762,5.57375,5.513,4.859
2/3/2025 8:55,40.7,44.7,39.263,39.79,31.447,29.944,37.648,31.062,29.896,29.069,6.841,8.12,7.871,0.507,7.931,7.956,8.268,8.329,7.106,7.021,6.676,9.118,6.577,9.464,6.225,8.095,5.784,5.525,3.953,4.641
2/3/2025 9:00,42.467,44.643,42.539,41.892,32.409,33.382,40.908,33.996,33.372,31.172,4.407,0.486,0.743,0.517,0.479,0.552,4.447,5.359,5.751,5.174,3.762,6.175,7.898,6.921,6.692,7.109,4.641,4.225,3.999,3.678
2/3/2025 9:05,40.875,46.067,42.171,42.313,31.432,33.212,43.439,34.086,30.263,33.087,5.282,0.65,0.788,4.775,0.507,0.498,5.843,8.42,7.355,10.094,6.371,6.876,8.18,6.287,10.244,6.78,5.098,5.23,4.879,5.26
2/3/2025 9:10,41.844,49.89,41.715,39.785,33.474,33.122,40.241,30.78,30.731,29.724,5.58,4.304,4.564,0.517,4.475,4.4,9.156,8.512,8.323,6.996,8.073,8.983,5.811,9.585,5.559,9.314,8.059,8.629,9.541,8.589
2/3/2025 9:15,39.002,45.117,39.943,40.197,30.494,31.072,40.162,31.204,31.028,29.622,4.337,0.496,0.775,0.492,0.503,0.498,4.008,5.16,6.038,4.619,7.747,6.694,9.564,4.387,7.652,6.416,7.485,6.03,6.263,5.781
2/3/2025 9:20,38.542,41.74,40.094,40.014,31.69,33.63,41.367,33.406,30.499,32.425,4.48,0.488,0.754,8.93,0.471,0.515,4.06,5.61,5.747,5.869,5.708,4.761,6.75,7.356,6.855,5.937,5.122,4.344,3.947,4.331
2/3/2025 9:25,45.581,44.395,41.65,39.626,32.005,31.846,40.281,30.098,29.419,29.724,6.203,9.029,8.97,0.669,8.905,8.771,6.852,9.517,9.863,9.21,8.01,9.477,6.59,8.723,7.394,9.113,4.711,4.187,4.331,4.191
2/3/2025 9:30,40.277,40.812,38.085,38.789,31.588,32.845,39.998,33.068,32.202,31.442,6.503,0.507,0.829,0.540833333,0.53,0.696,5.992,5.959,7.196,6.305,6.771,6.458,5.95,8.338,4.984,4.679,5.134,5.686,3.394,4.114
2/3/2025 9:35,38.304,42.259,40.101,40.919,30.854,33.197,39.817,33.124,28.763,31.916,4.481,0.526,0.814,5.46625,0.495,0.517,5.633,6.39,4.879,8.412,5.861,4.989,5.737,5.237,8.24,5.27,5.012,4.304,3.793,3.756
2/3/2025 9:40,42.099,48.874,42.687,40.112,34.556,31.738,38.784,32.391,30.987,31.44,5.262,4.481,4.564,1.647,4.565,4.514,7.315,6.163,5.901,2.613,6.858,7.707,4.384,8.41,3.764,7.705,4.819,4.562,4.127,3.834
2/3/2025 9:45,40.792,44.59,40.682,40.899,34.618,36.11,39.273,34.8,33.259,35.671,4.33,0.487,1.003,0.569166667,0.51,0.502,5.665,5.573,6.194,5.265,5.807,8.708,8.659,5.327,4.138,4.643,4.621,3.811,4.471,4.253
2/3/2025 9:50,40.143,44.475,40.819,39.821,30.897,33.574,40.168,33.258,32.517,33.913,4.22,0.48,0.755,10.3725,0.485,0.519,5.798,5.114,5.256,5.397,4.031,5.834,7.046,5.606,6.994,3.968,5.291,4.779,5.295,4.765
2/3/2025 9:55,39.942,46.199,39.643,39.438,33.692,33.66,40.281,33.068,33.601,34.84,6.125,8.415,8.642,1.096,8.418,8.367,7.628,8.513,7.886,7.271,6.779,9.536,7.47,6.927,6.753,7.324,5.443,5.99,6.818,6.464
2/3/2025 10:00,42.464,45.971,42.784,43.222,41.747,33.876,42.406,36.418,34.896,34.634,4.406,0.513,0.811,0.596,0.541,0.592,6.488,7.449,7.137,9.82,7.485,9.983,9.943,7.103,7.462,6.591,7.346,4.848,5.131,5.323
2/3/2025 10:05,42.765,47.866,44.796,49.398,42.01,37.385,44.935,37.876,33.584,36.898,4.416,0.515,0.76,4.579,0.483,0.486,5.437,6.434,7.572,10.775,6.534,8.974,7.16,8.76,10.914,8.066,7.297,6.772,6.477,6.924
2/3/2025 10:10,43.169,45.929,42.065,40.574,34.856,32.761,40.592,32.595,31.936,30.913,5.55,4.389,4.481,0.49,4.574,4.379,10.611,11.72,9.608,7.006,10.295,13.575,8.287,13.131,8.639,11.34,7.741,6.025,5.232,7.209
2/3/2025 10:15,39.919,43.884,40.09,40.319,34.276,31.29,39.762,32.675,31.852,31.281,4.35,0.502,0.773,0.495,0.557,0.541,5.349,4.366,4.69,4.199,3.999,5.434,7.752,4.13,4.471,3.526,5.345,4.735,4.426,5.016
2/3/2025 10:20,41.364,44.712,42.99,42.41,31.487,34.47,41.806,32.401,34.147,31.091,5.819,0.476,0.661,7.933,0.479,0.492,4.268,3.794,4.459,5.499,4.858,5.161,5.732,3.361,6.447,4.279,6.634,8.088,8.17,7.918
2/3/2025 10:25,38.069,44.167,38.348,38.815,33.491,35.001,36.367,33.784,38.649,30.627,6.181,8.05,8.022,0.528,7.943,7.783,7.809,7.534,7.283,3.991,6.007,7.759,4.867,6.359,4.116,5.081,6.611,4.359,3.81,4.141
2/3/2025 10:30,38.605,44.52,39.488,38.882,34.788,33.323,37.865,34.922,35.674,33.498,6.693,0.484,0.754,0.528,0.487,0.522,3.363,5.039,3.89,4.571,3.099,5.546,5.119,6.122,5.137,5.158,5.602,5.143,4.832,5.286
2/3/2025 10:35,40.787,44.559,43.181,43.958,34.22,39.106,42.303,36.496,38.126,37.42,10.351,0.484,0.736,4.234,0.484,0.434,4.236,4.533,3.046,7.13,3.154,3.475,3.232,3.381,6.044,3.687,5.703,4.962,5.282,5.188
2/3/2025 10:40,44.788,50.525,48.487,42.818,34.626,32.097,43.673,33.25,36.534,32.433,5.825,4.673,4.766,0.73,4.412,4.24,10.345,8.047,9.303,6.272,9.931,9.957,8.197,9.703,4.291,8.363,5.009,4.434,4.465,4.375
2/3/2025 10:45,41.592,44.909,41.02,40.763,32.067,32.359,40.694,34.105,34.47,32.185,11.647,0.474,0.75,0.48,0.483,0.608,4.609,4.894,6.16,4.003,5.295,4.41,6.377,4.104,4.033,3.798,5.443,5.068,5.099,4.763
2/3/2025 10:50,39.31,42.157,40.899,40.298,34.608,36.903,42.069,35.306,34.479,34.261,4.593,0.457,0.684,7.727,0.446,0.454,7.172,4.268,7.394,7.376,6.171,5.019,4.051,6.645,7.74,6.503,5.31,4.52,4.156,4.112
2/3/2025 10:55,40.139,44.077,38.312,38.541,33.799,32.857,38.568,31.904,31.949,30.658,6.264,7.915,8.015,0.465,7.886,7.902,6.483,5.691,7.275,3.791,6.761,5.768,6.022,5.91,6.094,6.565,5.313,4.354,4.103,4.635
2/3/2025 11:00,43.738,46.519,41.226,43.867,32.955,34.849,41.372,32.946,35.976,32.02,5.894,0.459,0.752,0.497,0.464,0.514,5.965,7.069,6.734,6.222,5.687,8.462,8.105,5.567,6.904,7.737,5.753,6.001,5.536,5.923
2/3/2025 11:05,40.907,47.005,45.282,49.214,34.635,37.655,42.117,38.23,32.351,35.402,4.586,0.495,0.723,5.66375,0.467,0.432,7.038,5.427,7.423,10.462,6.607,6.103,11.793,8.015,8.877,6.145,6.525,4.454,5.182,4.765
2/3/2025 11:10,42.067,49.117,41.101,43.776,39.489,35.382,39.05,35.839,32.838,34.645,10.444,4.495,4.719,0.505,4.426,4.566,11.115,7.528,7.628,3.967,7.157,9.929,4.874,7.707,3.218,9.607,5.333,4.481,4.489,4.237
2/3/2025 11:15,42.292,43.4,42.378,43.193,33.909,32.463,41.218,33.83,31.471,32.313,4.587,0.479,0.754,0.478,0.481,0.514,7.247,3.283,5.996,5.241,3.519,3.807,9.914,4.538,3.902,4.371,5.431,5.761,5.928,5.282
2/3/2025 11:20,51.655,43.313,41.277,45.094,33.023,38.584,43.272,37.009,34.548,32.773,4.597,0.46,0.688,7.97,0.454,0.46,6.72,6.602,8.033,5.511,3.179,5.053,6.799,4.374,5.461,6.317,5.911,4.752,4.389,4.656
2/3/2025 11:25,63.462,46.62,40.918,47.188,43.64,33.687,41.022,35.92,31.695,33.96,6.075,7.991,8.073,0.500833333,8.081,7.802,5.649,10.69,6.844,2.912,6.959,6.636,4.599,6.584,3.074,5.493,4.374,3.953,3.942,3.623
2/3/2025 11:30,52.669,44.805,39.32,43.051,35.918,37.603,41.383,33.928,32.922,33.971,4.382,0.477,0.737,0.53,0.471,0.515,4.325,4.966,3.791,3.053,8.675,4.141,6.285,3.163,3.091,4.008,5.259,4.614,4.333,4.302
2/3/2025 11:35,52.042,43.415,41.793,43,45.917,41.781,42.317,42.262,32.896,42.706,4.39,0.464,0.731,4.363,0.449,0.433,3.406,2.671,3.443,5.449,4.325,2.522,2.347,2.581,6.089,3.167,3.616,3.536666667,4.214,3.499
2/3/2025 11:40,51.16,45.226,39.026,42.188,46.316,44.528,39.484,42.906,38.657,41.415,5.772,4.481,4.945,1.791,4.465,4.257,7.504,6.486,6.708,2.929,5.894,5.766,3.282,6.325,3.099,5.77,4,4.028,4.075,3.687
2/3/2025 11:45,49.803,44.082,39.844,40.099,43.584,37.789,39.999,35.053,36,36.901,8.163,0.481,0.789,0.533,0.472,0.612,1.883,3.176,2.056,1.997,1.73,2.908,4.944,3.087,3.017,2.218,5.499,4.041,4.399,3.819
2/3/2025 11:50,50.426,44.596,41.357,40.686,37.159,36.472,40.34,35.306,35.438,36.461,4.36,0.444,0.704,8.391,0.431,0.453,4.007,4.157,3.642,5.114,2.756,4.046,3.445,2.752,5.267,2.44,4.536,4.645555556,4.458,4.33
2/3/2025 11:55,51.611,46.229,39.364,38.847,50.982,47.874,40.035,42.165,44.271,42.893,6.114,8.038,8.336,0.507,7.874,7.813,5.261,5.495,6.746,3.423,8.937,4.914,5.521,6.034,4.216,5.424,3.463,3.34,3.261,3.147
2/3/2025 12:00,57.895,54.9,52.987,54.207,52.551,41.358,52.223,39.32,48.437,35.016,4.339,0.475,0.737,0.538,0.5,0.529,4.538,5.235,4.323,3.77,4.326,5.116,5.126,10.098,3.093,3.887,3.398,3.699,4.009,3.403
2/3/2025 12:05,58.663,56.372,68.685,61.512,51.812,48.589,58.274,46.405,40.585,45.226,4.419,0.476,0.79,3.864166667,0.45,0.443,5.665,4.853,5.385,11.948,4.535,5.287,5.855,12.871,8.251,4.77,4.24,3.802,3.423,3.529
2/3/2025 12:10,61.875,60.662,61.742,49.517,55.598,47.128,53.526,36.216,36.204,32.429,5.205,4.594,4.83,0.5,4.474,4.491,9.61,10.715,8.008,4.451,11.938,12.146,7.133,9.754,7.346,9.065,3.534,4.47,4.508,4.776
2/3/2025 12:15,58.355,57.482,57.746,49.538,55.866,49.658,52.366,42.285,35.837,34.541,6.107,0.483,0.817,0.47,0.477,0.455,4.563,4.051,4.273,4.316,3.515,4.304,6.934,3.052,5.522,3.88,6.499,--,6.754,5.879
2/3/2025 12:20,51.942,50.995,49.82,47.192,49.967,41.898,44.084,43.582,33.234,35.813,6.126,0.436,0.785,7.951,0.433,0.488,4.547,3.36,6.456,5.142,3.314,5.043,3.456,4.255,5.957,3.969,6.224,5.47125,5.443,5.5
2/3/2025 12:25,53.334,52.735,46.573,44.076,46.701,38.591,41.55,37.453,31.697,34.455,8.67,7.994,8.566,0.532,7.905,7.814,4.897,4.352,7.987,3.611,4.485,5.861,4.297,6.776,3.624,4.382,4.496,5.911,5.83,5.844
2/3/2025 12:30,51.971,47.775,44.693,42.272,47.045,42.532,41.349,41.143,38.535,37.916,12.174,0.485,0.811,0.458,0.509,0.477,3.693,3.742,7.606,8.293,4.217,5.602,4.146,7.948,6.221,4.891,7.171,5.335,5.145,4.96
2/3/2025 12:35,55.436,51.126,50.686,49.187,51.703,49.985,48.004,50.519,38.162,44.805,21.219,0.475,0.901111111,4.265,0.459,0.491,6.903,9.415,11.562,15.74,7.613,7.7,7.939,8.618,10.694,7.693,6.326,5.531,6.119,5.845
2/3/2025 12:40,64.814,66.342,61.945,60.457,53.934,44.996,66.853,46.367,45.561,45.551,9.932,4.453,5.366,0.802,4.56,4.253,5.957,5.132,5.113,3.858,6.403,7.248,3.397,6.324,3.063,5.881,4.418,4.215,4.482,3.908
2/3/2025 12:45,64.397,55.086,53.366,45.847,43.348,38.964,44.244,42.343,50.227,49.695,5.839,0.481,1.196,0.468,0.481,0.588,5.264,3.47,4.862,3.157,4.892,3.561,6.312,2.496,4.096,3.291,3.954,4.481,4.064,3.855
2/3/2025 12:50,64.257,71.331,64.369,67.266,36.315,39.652,69.698,49.274,50.936,54.906,5.79,0.445,0.846,8.042,0.432,0.481,4.38,3.532,4.687,6.974,3.41,4.141,4.163,3.586,6.001,7.465,5.216,5.384,5.982,5.155
2/3/2025 12:55,59.045,52.884,58.929,53.847,36.802,39.489,42.183,44.307,54.544,52.269,7.677,7.991,8.96,0.5,7.905,7.824,8.509,6.941,6.246,5.215,7.353,7.022,5.995,7.199,8.176,6.322,5.199,4.773,3.838,4.321
2/3/2025 13:00,58.615,45.564,57.008,42.917,36.967,42.307,41.86,43.362,57.819,53.447,5.644,0.492,0.734,0.461666667,0.471,0.471,5.223,4.954,4.673,3.646,3.37,5.005,6.31,5.216,3.632,4.78,4.506,4.345,4.008,3.981
2/3/2025 13:05,63.387,51.188,51.747,51.635,37.703,42.783,48.427,46.439,56.332,60.063,6.567,0.467,0.801,5.5125,0.441,0.469,3.798,5.178,3.752,7.214,4.477,4.054,4.315,3.508,6.307,3.256,4.656,4.291,3.991,4.613
2/3/2025 13:10,64.761,71.62,67.736,64.606,40.298,38.628,64.584,41.477,52.814,55.111,6.498,4.498,4.941,0.652,4.343,4.508,6.217,6.18,7.997,2.963,8.587,6.847,3.895,6.287,1.632,5.894,5.265,3.992,3.748,4.043
2/3/2025 13:15,63.312,64.892,68.328,70.606,34.758,37.771,65.22625,42.898,52.956,52.34,5.433,0.482,0.815,0.439,0.454,0.482,4.314,5.462,4.576,4.13,2.649,4.654,6.322,4.675,4.228,2.958,4.708,4.744,4.717,4.34
2/3/2025 13:20,63.499,62.549,69.109,67.437,38.818,41.015,68.97,44.48,52.716,55.588,6.458,0.428,0.796,7.823,0.446,0.458,5.087,3.691,4.319,10.371,3.065,4.495,4.638,3.473,6.002,7.309,6.64,7.224,6.468,6.566
2/3/2025 13:25,70.267,70.983,70.36,65.174,37.588,39.977,66.803,43.432,54.922,54.313,6.809,7.957,8.66,0.483,7.801,7.922,4.153,4.448,4.991,2.729,4.249,5.58,3.13,4.01,2.637,7.408,4.684,4.508,4.453,3.835
2/3/2025 13:30,70.489,73.804,72.705,67.042,36.533,39.394,68.446,49.379,58.351,53.752,10.841,0.458,0.797,0.467,0.433,0.452,4.612,2.577,3.082,2.9,2.41,4.881,3.476,3.295,2.997,6.961,5.827,4.886,5.203,6.119
2/3/2025 13:35,71.019,71.196,77.192,72.702,38.529,41.064,69.488,55.331,54.701,58.331,7.969,0.471,0.822,4.225,0.462,0.496,6.044,7.35,3.77,9.251,7.068,7.128,6.535,5.293,12.297,13.67,5.847,4.99,4.905,5.406
2/3/2025 13:40,70.956,73.242,72.967,69.279,38.255,37.217,66.408,49.072,53.628,54.756,6.182,4.431,5.073,1.321,4.437,4.197,7.525,7.554,6.657,3.014,6.517,8.938,4.727,6.877,4.217,13.185,4.419,4.314,4.266,4.531
2/3/2025 13:45,66.351,70.153,66.091,66.723,37.178,42.587,67.272,55.087,61.033,60.216,6.125,0.448,0.828,0.8,0.459,0.653,3.317,3.389,2.825,6.212,3.748,4.535,7.022,3.001,4.033,4.175,8.334,8.1,7.688,7.539
2/3/2025 13:50,65.779,72.183,64.389,66.701,37.27,42.569,68.951,52.663,59.376,61.794,6.556,0.457,0.822,8.327,0.468,0.453,2.716,2.109,3.023,4.504,2.002,2.052,3.211,2.571,4.792,3.276,5.322,3.834,3.993,4.043
2/3/2025 13:55,74.805,78.89,72.405,72.348,39.333,39.219,74.586,52.303,53.743,58.129,6.773,7.826,8.648,0.487,7.905,7.802,5.981,5.064,5.064,2.888,5.164,6.081,4.263,4.387,3.098,4.738,4.716,4.228,3.83,4.06
2/3/2025 14:00,73.071,76.42,73.16,73.229,38.895,39.457,74.448,51.232,53.293,54.766,4.978,0.433,0.806,0.49,0.442,0.48,5.93,5.647,4.767,4.406,4.435,6.536,5.192,6.397,4.527,3.812,5.226,3.83,3.789,3.801
2/3/2025 14:05,70.975,73.303,71.082,71.258,37.746,40.86,69.229,52.879,55.528,56.624,7.487,0.48,0.794,4.203,0.479,0.503,3.739,3.551,3.355,8.709,3.985,3.979,3.878,4.413,8.3,3.133,5.26,4.384,4.38,4.032
2/3/2025 14:10,71.679,75.094,70.539,66.517,37.974,38.887,67.412,49.222,56.105,54.411,5.988,4.481,5.018,0.623,4.419,4.294,8.679,8.42,9.096,5.555,8.117,11.412,5.038,9.892,6.876,9.2,4.87,4.137,4.382,4.168
2/3/2025 14:15,68.67,73.212,69.602,65.035,36.842,37.629,67.795,52.122,53.891,52.946,9.587,0.448,0.828,0.501,0.482,0.592,3.364,3.126,4.129,3.43,3.651,3.161,8.356,3.156,3.364,3.326,4.925,5.097,4.953,4.679
2/3/2025 14:20,69.112,71.164,68.676,64.162,36.472,39.262,68.075,49.183,51.367,54.374,18.026,0.457,0.792,8.034,0.453,0.462,2.875,2.733,2.307,4.166,3.109,3.109,3.352,2.62,4.649,2.277,5.154,5.297,5.004,4.404
2/3/2025 14:25,64.488,71.636,58.391,57.322,36.289,37.187,51.365,47.433,54.905,55.273,9.494,8.218,8.527,0.48,7.785,7.805,6.75,5.408,5.444,5.445,5.719,5.811,4.287,5.436,3.781,6.665,5.78,5.224,5.39,5.212
2/3/2025 14:30,69.634,73.154,66.765,67.09,34.713,40.29,57.347,49.799,51.905,51.156,5.203,0.444,0.787,0.47,0.436,0.487,2.801,3.626,3.492,2.698,3.255,3.545,4.507,2.61,4.122,2.351,5.123,3.767,4.229,3.783
2/3/2025 14:35,70.016,69.943,71.612,69.552,34.028,38.561,59.809,52.67,50.762,53.245,5.362,0.483,0.791,4.345,0.479,0.485,3.184,3.071,3.643,6.508,3.475,2.74,3.403,3.513,6.228,3.377,4.703,3.746,3.847,4.548
2/3/2025 14:40,70.44,75.152,69.545,68.921,38.082,37.411,57.703,50.76,54.107,51.842,5.832,4.429,4.958,0.786,4.42,4.275,6.52,6.264,5.213,2.914,5.756,6.585,3.912,6.419,2.866,5.771,4.35,4.203,3.635,4.333
2/3/2025 14:45,68.624,73.421,66.868,71.629,35.275,36.707,59.044,49.709,54.407,54.153,4.913,0.465,0.817,0.51,0.461,0.659,6.736,7.707,8.316,5.277,5.741,5.349,8.851,4.451,5.936,4.664,3.854,4.66,4.453,4.469
2/3/2025 14:50,73.257,79.154,75.647,78.957,34.188,37.895,67.509,49.149,49.612,52.224,4.875,0.467,0.809,8.026,0.457,0.455,3.003,2.849,2.585,4.011,2.737,2.826,2.319,3.024,5.095,2.162,5.786,5.389,4.431,4.46
2/3/2025 14:55,71.494,79.77,71.748,74.489,35.738,36.491,61.575,54.115,51.236,51.476,6.697,7.848,8.56,0.512,7.781,7.849,7.003,6.537,5.878,4.889,5.305,6.142,5.376,5.774,4.392,6.255,5.558,5.041,4.221,4.531
2/3/2025 15:00,70.679,76.494,72.115,70.339,37.071,44.149,61.694,57.481,54.581,57.5,5.757,0.443,0.831,0.502,0.467,0.487,5.49,5.858,4.411,4.939,5.784,4.556,5.476,4.224,4.63,5.291,5.135,4.811,4.474,5.067
2/3/2025 15:05,66.528,77.304,71.46,68.97,41.646,52.776,57.082,60.56666667,56.742,62.293,5.259,0.493,0.833,4.463,0.478,0.504,6.482,5.235,4.009,9.637,7.139,7.378,6.756,3.896,9.053,5.828,5.041,3.536,3.804,3.745
2/3/2025 15:10,69.561,74.962,69.246,65.808,45.496,45.676,54.073,52.674,51.073,52.82,5.776,4.56,5.047,0.687,4.684,4.468,6.933,6.441,5.679,2.833,7.468,7.195,6.443,7.248,2.843,6.535,4.678,3.32,3.64,4.227
2/3/2025 15:15,64.891,69.559,63.726,65.52,38.305,39.079,55.056,40.335,37.077,36.409,5.017,0.526,0.886,0.526,0.529,0.705,2.818,2.084,3.115,2.585,3.404,3.1,4.476,2.365,2.313,2.716,5.023,3.95,4.067,3.853
2/3/2025 15:20,68.525,71.813,66.473,69.067,41.787,45.011,58.473,44.763,40.535,41.682,5.038,0.572,0.952,6.916666667,0.469,0.441,4.601,3.155,3.394,4.946,3.547,3.832,2.886,3.372,7.849,2.245,4.149,4.381,3.43,3.751
2/3/2025 15:25,73.883,74.497,66.627,63.909,43.148,43.055,55.508,43.471,39.812,39.594,7.289,7.867,8.576,0.472,7.876,8.036,4.25,4.403,3.857,2.626,4.715,5.568,4.582,4.331,4.309,4.725,3.579,4.403,3.935,3.529
2/3/2025 15:30,70.731,74.584,68.873,61.968,42.123,42.906,58.09,42.504,39.48,39.405,5.937,0.498,0.801,0.57,0.489,0.511,4.607,2.835,3.999,2.935,3.295,3.777,4.955,3.326,3.904,4.562,3.996,4.049,3.704,3.746
2/3/2025 15:35,70.467,73.952,70.187,65.543,39.452,42.519,59.709,42.144,38.082,40.236,5.767,0.498,0.801,4.348,0.466,0.471,2.901,4.837,3.736,6.317,3.556,2.657,4.389,3.611,8.667,3.295,4.815,4.896,3.941,4.012222222
2/3/2025 15:40,70.226,74.885,68.886,67.775,41.991,39.563,56.839,42.893,38.029,38.226,6.9,4.438,4.875,0.807,4.384,4.212,5.505,7.255,7.057,3.404,5.43,6.943,3.984,5.967,4.011,6.387,4.193,3.947,3.26,3.097
2/3/2025 15:45,66.883,69.531,65.609,67.967,39.566,40.34,52.71,41.842,39.014,38.907,5.786,1.77,2.304,0.534,1.726,1.829,5.319,5.14,4.523,5.905,5.749,5.422,7.443,5.325,5.121,5.921,3.938,4.103,3.771,3.15
2/3/2025 15:50,67.572,69.53,66.288,69.564,39.995,42.118,54.934,42.67,36.414,40.316,5.716,0.511,0.831,7.761,0.51,0.486,3.026,1.532,2.189,4.567,3.005,3.877,2.248,2.17,4.217,3.5,3.663,3.567,3.015,2.863
2/3/2025 15:55,67.261,72.325,65.17,66.639,37.694,38.256,53.442,39.324,35.923,37.423,7.584,8.174,8.952,0.509,8.399,8.086,4.017,2.955,2.857,2.427,4.174,4.862,2.704,3.749,1.466,3.307,4.494,2.752,3.128,2.826
2/3/2025 16:00,68.928,73.15,66.77,70.753,39.826,38.825,62.173,38.777,38.549,36.674,6.106,0.46,0.843,0.49,0.474,0.474,3.797,2.967,3.006,2.791,3.095,3.517,5.112,3.165,3.917,3.311,3.047,2.49,2.624,3.171
2/3/2025 16:05,68.469,70.509,65.826,71.8,36.02,38.487,60.636,42.578,33.547,37.209,6.17,0.52,0.821,4.328,0.488,0.459,1.955,1.423,1.417,4.858,2.799,1.652,2.073,1.923,5.384,1.472,2.787,2.371,2.063,2.583
